mean_platform_revenue,mean_liquid_welfare,mean_effective_poa,mean_budget_utilization,mean_bid_to_value,mean_allocative_efficiency,mean_dual_cv,mean_no_sale_rate,mean_winner_entropy,mean_lp_offline_welfare,mean_effective_poa_lp,mean_rev_all,warm_start_benefit,inter_episode_volatility,bid_suppression_ratio,cross_episode_drift,auction_type,auction_type_coded,aggressiveness,aggressiveness_coded,n_bidders,n_bidders_coded,budget_multiplier,budget_multiplier_coded,reserve_price,reserve_price_coded,sigma,sigma_coded,cell_id,replicate,seed,auction_type_code
2683.527481708695,2699.874772541268,1.0,0.9933445839244786,0.8883776133436232,0.5240222222222222,0.7819067106455476,0.0,1.3705501683439116,2699.8747725412672,1.0,2683.2665555908543,10.542621261341992,0.004701174704621988,0.8883776132547855,-8.432158570686041e-06,second,-1,0.3,-1,4,1,0.25,-1,0.0,-1,0.1,-1,8,5,428005,0
3518.3158118806855,3498.0111504565357,1.0083478338230047,0.9975143819907354,0.7593153879846908,0.34606666666666663,0.8364926422626586,0.0,1.3850791606670787,3527.0542584851105,1.0083478338230047,3518.2809740373636,4.832154097096463,0.001078319115240659,0.7593153879087592,7.483794649978456e-05,second,-1,0.3,-1,4,1,0.25,-1,0.0,-1,0.1,-1,8,6,428006,0
2073.1431369755255,2046.2026862054418,1.0200072884431657,0.993332807024558,0.7729718961472755,0.2805222222222223,0.8673162223221024,0.0,1.383123109835134,2086.839503691669,1.0200072884431655,2073.5644266237787,-3.7016207364540605,0.008247872703461605,0.7729718960699783,-0.00010035583901926773,second,-1,0.3,-1,4,1,0.25,-1,0.0,-1,0.1,-1,8,7,428007,0
3448.9728519436885,3519.1758442910923,1.0231604917665753,0.9350352426469967,0.8150244020197047,0.30229999999999996,0.7574928617737483,0.0,1.3817082305914803,3600.5764178143445,1.0231604917665758,3449.336657004246,30.79704901800187,0.006032083766484625,0.8150244019382022,-4.1734124797958436e-05,second,-1,0.3,-1,4,1,0.25,-1,0.0,-1,0.5,1,9,0,429000,0
3238.4200034697114,3259.3109142636313,1.0000680734742826,0.9917994057580742,0.9358126199871482,0.5075333333333333,0.7199698478485586,0.0,1.3602064314819282,3259.5319046855284,1.0000680734742828,3238.679982374493,6.144129131565933,0.004938297456953664,0.9358126198935669,-4.907994159676807e-05,second,-1,0.3,-1,4,1,0.25,-1,0.0,-1,0.5,1,9,1,429001,0
3975.584701821882,3991.686149183406,1.0,0.9959455326730654,0.8544609784394772,0.5418111111111111,0.7959200777453243,0.0,1.3826753218530483,3991.686149183406,1.0,3975.4199287695474,19.053293992470117,0.0036451126231968603,0.8544609783540311,-0.00012168951027757012,second,-1,0.3,-1,4,1,0.25,-1,0.0,-1,0.5,1,9,2,429002,0
3489.734864962807,3511.636806802864,1.0009995763338573,0.9896270925253708,0.9855790161918854,0.4982222222222222,0.621988536351681,0.0,1.3511693345880091,3515.123761735003,1.0009995763338573,3489.5736021604143,-51.88035856869055,0.005228146829721132,0.9855790160933274,8.049592275829636e-05,second,-1,0.3,-1,4,1,0.25,-1,0.0,-1,0.5,1,9,3,429003,0
3062.3223440037827,3082.0443553335126,1.0000063376848862,0.9912972968418253,0.9168431905492512,0.5092777777777778,0.691270927542375,0.0,1.3740549262642376,3082.063877347973,1.0000063376848862,3062.2569862734626,2.5674740400609153,0.00536143292516758,0.9168431904575669,-5.0894370044918486e-05,second,-1,0.3,-1,4,1,0.25,-1,0.0,-1,0.5,1,9,4,429004,0
3318.3086955173503,3353.3503046270253,1.0003087624241294,0.9831197298845455,0.9424418410354912,0.5021,0.651774328227557,0.0,1.3668279986396534,3354.3815597651733,1.0003087624241291,3317.3333327591326,-6.493727725566714,0.007069232178317803,0.942441840941247,-3.204623665281523e-05,second,-1,0.3,-1,4,1,0.25,-1,0.0,-1,0.5,1,9,5,429005,0
3042.513182975951,3060.0408755815984,1.0,0.9936556981588825,0.8754611458686665,0.5290444444444444,0.7641560915391009,0.0,1.3801986258570396,3060.040875581599,1.0000000000000002,3042.945198190842,-2.5533114543368356,0.004726374579215504,0.8754611457811204,1.240520882537326e-05,second,-1,0.3,-1,4,1,0.25,-1,0.0,-1,0.5,1,9,6,429006,0
3087.1692430750545,3108.1707543133275,1.0000062487535717,0.9915346340702047,0.9462452594745192,0.5102777777777777,0.6784839331011618,0.0,1.3531816530335599,3108.1901724008085,1.0000062487535715,3087.3994961293447,16.400202037996223,0.004394806699816542,0.9462452593798947,0.0001696592025906467,second,-1,0.3,-1,4,1,0.25,-1,0.0,-1,0.5,1,9,7,429007,0
2505.3409278465847,2445.621685366617,1.0289861544229026,0.995166057065654,0.7988833219329311,0.2839444444444445,0.8354326873109372,0.0007222222222222223,1.3816870557111014,2516.3163801855403,1.0289861544229024,2505.3867899987554,2.015700974704032,0.003270055609149332,0.7988833218530428,-5.3458134081933465e-05,second,-1,0.3,-1,4,1,0.25,-1,0.3,1,0.1,-1,10,0,430000,0
3164.231372815469,3139.7303881137414,1.0107886056207216,0.9970603568510079,0.7651914796990025,0.2934999999999999,0.8557640910229151,0.0025555555555555557,1.3850574846247203,3173.404125724072,1.0107886056207216,3164.300479126873,-6.7214562481008215,0.0014868595465176463,0.7651914796224834,-1.4381070094094867e-05,second,-1,0.3,-1,4,1,0.25,-1,0.3,1,0.1,-1,10,1,430001,0
2698.6296952837324,2584.508888694055,1.0709060919166242,0.9627508732549066,0.906109473741414,0.3325000000000001,0.6885489703765905,0.0,1.3579361884180374,2767.68483944804,1.0709060919166242,2699.057259164262,18.660963578775863,0.00739515819205869,0.9061094736508031,0.00011890631333624007,second,-1,0.3,-1,4,1,0.25,-1,0.3,1,0.1,-1,10,2,430002,0
2937.9399800468327,2986.591762028201,1.0319710041777699,0.9276534818043645,0.8121816418877047,0.3019777777777778,0.7590315072084329,0.0,1.380233681789536,3081.9675192871987,1.0319710041777699,2937.2933617046733,-32.10132316949421,0.005894618802579387,0.8121816418064866,-1.5263607140268273e-05,second,-1,0.3,-1,4,1,0.25,-1,0.3,1,0.1,-1,10,3,430003,0
3477.961065974946,3473.32140187345,1.0289200797251221,0.9614878429710776,0.8159475274808519,0.2925444444444444,0.7593960486539155,1.1111111111111112e-05,1.382285272210011,3573.7384873145543,1.0289200797251221,3479.2352110916527,-22.736829667662732,0.008133669270611295,0.8159475273992571,-1.995134769649551e-05,second,-1,0.3,-1,4,1,0.25,-1,0.3,1,0.1,-1,10,4,430004,0
2546.1120875066995,2487.2702519422273,1.0332331310732459,0.9882195565446555,0.7980828706754433,0.28193333333333337,0.7846842818743569,0.00017777777777777779,1.3811684528788553,2569.716899015574,1.0332331310732459,2546.8585088540544,4.990491214314716,0.005753955676247547,0.798082870595635,7.843063680776089e-06,second,-1,0.3,-1,4,1,0.25,-1,0.3,1,0.1,-1,10,5,430005,0
2663.4647124112603,2554.6273985056946,1.0475594680732636,0.9949034590620719,0.7971108260605679,0.2826111111111111,0.8122477726312239,0.0006555555555555557,1.3784005337031946,2675.732732317348,1.0475594680732636,2663.168689201423,14.762283051118175,0.003752545842407159,0.7971108259808568,-8.421805576473545e-05,second,-1,0.3,-1,4,1,0.25,-1,0.3,1,0.1,-1,10,6,430006,0
2913.2090145301263,2929.332149532175,1.0,0.9942606149699519,0.8525045579948841,0.5303111111111112,0.8156187401241684,0.003655555555555555,1.381360649336309,2929.3321495321748,1.0,2913.354518040849,23.93544310011339,0.00482024799319944,0.8525045579096336,-1.0883385466208083e-05,second,-1,0.3,-1,4,1,0.25,-1,0.3,1,0.1,-1,10,7,430007,0
2809.0844834467116,2848.427746681009,1.050696137606244,0.9003053739586744,0.8236972884565863,0.3329333333333333,0.761437292400071,0.0,1.3634191480750155,2992.74708598269,1.050696137606244,2809.7017579646886,8.369639743358675,0.005458164935496535,0.8236972883742165,-2.4039125068468892e-05,second,-1,0.3,-1,4,1,0.25,-1,0.3,1,0.5,1,11,0,431000,0
3590.5155490328284,3604.2028689014846,1.0,0.9961405410315036,0.8515736641649604,0.5349,0.7925574182418362,0.0032888888888888894,1.3833991200516353,3604.2028689014855,1.0,3589.674085317288,21.644261067850948,0.0028887244168038706,0.8515736640798031,-2.469309371833765e-05,second,-1,0.3,-1,4,1,0.25,-1,0.3,1,0.5,1,11,1,431001,0
2921.5231408025556,2935.8916136102407,1.0,0.9947721881176013,0.8598696533992976,0.5235666666666667,0.7992470083463634,0.003955555555555555,1.3799610382218908,2935.8916136102403,1.0,2921.716565587362,-0.780236584467275,0.0034468075170118496,0.8598696533133106,-6.15683701910483e-05,second,-1,0.3,-1,4,1,0.25,-1,0.3,1,0.5,1,11,2,431002,0
2759.733106054982,2776.142477981221,1.0000000000000002,0.9936180234130947,0.8709211619366921,0.5256333333333334,0.7893096155474381,0.002788888888888889,1.3764119460155133,2776.142477981221,1.0000000000000002,2760.403435897146,7.10111272444874,0.00493890195732633,0.8709211618496,5.543538474367469e-05,second,-1,0.3,-1,4,1,0.25,-1,0.3,1,0.5,1,11,3,431003,0
3233.453892577292,3249.566973707152,1.000032408564239,0.9939485636256963,0.8972380756938558,0.5085666666666666,0.7225929577654038,0.0012333333333333332,1.3784390731334188,3249.6720099749155,1.000032408564239,3232.4285383134916,3.139293186532086,0.003833008483682988,0.897238075604132,2.271766821881272e-05,second,-1,0.3,-1,4,1,0.25,-1,0.3,1,0.5,1,11,4,431004,0
3071.9037834326186,3086.384905456791,1.0,0.9950808142966707,0.856038015503871,0.5266666666666667,0.7981715924472899,0.003477777777777778,1.3797296441584743,3086.384905456791,1.0,3072.0391931948725,26.81942520237999,0.0034324597273293835,0.8560380154182672,7.848921316329294e-05,second,-1,0.3,-1,4,1,0.25,-1,0.3,1,0.5,1,11,5,431005,0
4775.822036952464,3803.1720012490314,1.0107718803064645,0.3246385797778911,1.4857781630880267,0.9222555555555557,0.028665351667969036,0.0,0.5364189066744872,3844.133713910505,1.0107718803064645,4776.11617144119,37.03098702319221,0.003650639644286961,1.4857781629394489,-4.9404311479438824e-06,second,-1,0.3,-1,4,1,0.25,-1,0.3,1,0.5,1,11,6,431006,0
2714.57031166195,2728.9836403097465,1.0000000000000002,0.9938946545252615,0.8805016573608555,0.5158333333333333,0.7634073819846324,0.0021333333333333334,1.3766132394157038,2728.9836403097465,1.0,2714.732722605643,25.922766858812793,0.0035775228221707287,0.8805016572728054,-4.1098385291909344e-05,second,-1,0.3,-1,4,1,0.25,-1,0.3,1,0.5,1,11,7,431007,0
5321.11616440803,4288.019790901237,1.011896814026507,0.3196899100610154,1.4851325121141263,0.9182666666666667,0.029285046524282758,0.0,0.5016185182580668,4339.028033812081,1.011896814026507,5321.216812380952,39.57928975082541,0.003658074519677852,1.4851325119656131,1.1055086903904214e-06,second,-1,0.3,-1,4,1,1.0,1,0.0,-1,0.1,-1,12,0,432000,0
4229.612172785764,3342.776286070056,1.0117865527576586,0.32896942917298816,1.484662972565156,0.9143000000000001,0.031550663147867836,0.0,0.6110008865831054,3382.1711785017947,1.0117865527576584,4229.483691969935,-12.447795553250216,0.0024796860852136127,1.4846629724166895,-7.207747432207103e-06,second,-1,0.3,-1,4,1,1.0,1,0.0,-1,0.1,-1,12,1,432001,0
2890.4499863514025,2904.4665680888907,1.0,0.9949032065358837,0.8664402480753005,0.5265444444444444,0.8042333660227479,0.0033000000000000004,1.3781292977708421,2904.466568088891,1.0,2889.958200472017,-14.542198151597859,0.0036290343222015378,0.8664402479886565,-3.525825310897325e-05,second,-1,0.3,-1,4,1,1.0,1,0.0,-1,0.1,-1,12,2,432002,0
3052.76520531894,2261.9492960218254,1.000116849503893,0.36147408486856797,1.4997700575104858,0.9985111111111112,0.0,0.0,0.9121985188679119,2262.213487855415,1.0001168495038932,3052.364008239608,13.926204185425377,0.0020382621151566163,1.4997700573605088,1.6364346533219085e-06,second,-1,0.3,-1,4,1,1.0,1,0.0,-1,0.1,-1,12,3,432003,0
5098.640832801943,3779.57985443475,1.000055452518219,0.3586077495139501,1.4998496824738234,0.9992555555555557,0.0,0.0,0.7934579288670774,3779.789454065121,1.000055452518219,5097.89424024818,-4.514166936640322,0.0025368253906727194,1.4998496823238385,6.408142247667105e-08,second,-1,0.3,-1,4,1,1.0,1,0.0,-1,0.1,-1,12,4,432004,0
4521.952955479493,3735.1068424029663,1.0163082264880867,0.31137279556943026,1.4816130138475794,0.8966333333333334,0.030041812937525548,0.0,0.49766984928609503,3796.016612392487,1.0163082264880867,4521.220254790895,5.081863883727237,0.002896381988613581,1.4816130136994181,4.4370342012211e-06,second,-1,0.3,-1,4,1,1.0,1,0.0,-1,0.1,-1,12,5,432005,0
5671.064716661541,4233.310082947858,1.0000591994223682,0.3537422725607739,1.4998675998595037,0.9991777777777778,0.0,0.0,0.692713501543676,4233.560557963823,1.0000591994223682,5671.026727831312,13.095197340500818,0.0025217420058469904,1.499867599709517,-1.2190603885876352e-07,second,-1,0.3,-1,4,1,1.0,1,0.0,-1,0.1,-1,12,6,432006,0
3657.73993271674,2680.752311758905,1.0000406189567153,0.3670207773591018,1.499890099735671,0.9993333333333335,0.0,0.0,0.9671315024065147,2680.8611191397054,1.0000406189567153,3657.7450410646015,1.3311288603981666,0.0022822378776098926,1.4998900995856819,3.405774200705261e-08,second,-1,0.3,-1,4,1,1.0,1,0.0,-1,0.1,-1,12,7,432007,0
3701.8264562250897,3696.3149435944797,1.0000477723709598,0.38867233064172185,1.499746193889086,0.9997777777777777,0.0,0.0,1.3170557291336458,3696.491087101552,1.0000477723709598,3704.012006731945,-20.646354907314617,0.009945330914272365,1.4997461937391112,2.9915287338109083e-06,second,-1,0.3,-1,4,1,1.0,1,0.0,-1,0.5,1,13,0,433000,0
6042.085488735729,6207.507597681518,1.0000518931391402,0.3667710939770295,1.4996991995640323,0.9997111111111111,0.0,0.0,1.2016623452537059,6207.828303677928,1.00005189313914,6042.961910653808,116.16811319073622,0.01055640905079689,1.4996991994140623,1.468438759237274e-06,second,-1,0.3,-1,4,1,1.0,1,0.0,-1,0.5,1,13,1,433001,0
6381.116222710952,6549.381584802876,1.0000417172657519,0.3675170309670937,1.499653482393756,0.999688888888889,0.0,0.0,1.201519609834054,6549.654410069977,1.0000417172657519,6382.670582884978,-65.67278607345906,0.010072951421659083,1.4996534822437906,1.7867255971036444e-07,second,-1,0.3,-1,4,1,1.0,1,0.0,-1,0.5,1,13,2,433002,0
4608.098918274026,4770.048512082873,1.0000945520242366,0.3648227995390248,1.4996244071967468,0.9994888888888889,0.0,0.0,1.1902692114821165,4770.498155231126,1.0000945520242366,4607.797173682347,18.444548651017612,0.009774217976152733,1.4996244070467843,2.0602074920832196e-06,second,-1,0.3,-1,4,1,1.0,1,0.0,-1,0.5,1,13,3,433003,0
4727.999129088827,4871.952042098339,1.000091764214091,0.37122288871078085,1.4996358989310958,0.9996111111111111,0.0,0.0,1.2283995468206175,4872.399211180603,1.0000917642140907,4726.893713786295,-0.8842534949053515,0.010403390267850346,1.4996358987811322,-1.801144508477521e-06,second,-1,0.3,-1,4,1,1.0,1,0.0,-1,0.5,1,13,4,433004,0
3632.3503495268046,3680.765340199938,1.000031703528545,0.3799155654631286,1.4998089059284214,0.9997444444444444,0.0,0.0,1.272376256750683,3680.881453182297,1.000031703528545,3630.0782201595675,24.032308653670043,0.009811274770589039,1.4998089057784405,-2.996890771902203e-07,second,-1,0.3,-1,4,1,1.0,1,0.0,-1,0.5,1,13,5,433005,0
5501.251975631831,5605.222565598787,1.0000780089259529,0.37839586873805897,1.4996974329296087,0.9996555555555555,0.0,0.0,1.2631753830356585,5605.659838410329,1.0000780089259529,5496.763634382252,27.855434249461723,0.008590458499013515,1.4996974327796389,2.371920311267022e-06,second,-1,0.3,-1,4,1,1.0,1,0.0,-1,0.5,1,13,6,433006,0
5857.352272943931,6133.223192683007,1.0000573202604974,0.35769300716352287,1.4997262117734431,0.9997444444444443,0.0,0.0,1.1543576975792014,6133.571738891724,1.0000573202604974,5855.033152367791,2.705783477258592,0.011502705080506924,1.4997262116234704,-2.508905780342874e-07,second,-1,0.3,-1,4,1,1.0,1,0.0,-1,0.5,1,13,7,433007,0
5564.48875615541,4198.38120363365,1.0001171080923965,0.3486073573418045,1.4997689882425607,0.9986555555555554,0.0,0.0,0.6360617490656226,4198.872698407596,1.0001171080923965,5564.644049356115,26.13010605913678,0.002367900956286696,1.4997689880925837,1.348144316339027e-07,second,-1,0.3,-1,4,1,1.0,1,0.3,1,0.1,-1,14,0,434000,0
5440.140733602516,4042.9102465835667,1.000096282117986,0.35900526087860035,1.4997980305856673,0.9989222222222223,0.0,0.0,0.8502807509748259,4043.299796439588,1.000096282117986,5440.228627404588,-3.7348831004683234,0.0024867104120417354,1.4997980304356875,-1.992956281387137e-06,second,-1,0.3,-1,4,1,1.0,1,0.3,1,0.1,-1,14,1,434001,0
5650.666377083552,4381.245766189077,1.0069915098992,0.33679397361067254,1.4886019805935284,0.9457444444444444,0.02541201972618298,0.0,0.6330962239004659,4411.871617359668,1.0069915098992,5650.741761010007,-37.72531408317809,0.003210079955496739,1.4886019804446682,-6.790405911205653e-06,second,-1,0.3,-1,4,1,1.0,1,0.3,1,0.1,-1,14,2,434002,0
5209.655999404135,3995.9709039071668,1.001632245975512,0.3404685520661536,1.49665553176492,0.9870333333333332,0.004258780950236797,0.0,0.5686707049649361,4002.487115151796,1.001632245975512,5209.822696357081,-2.7030388797193154,0.00355933499285844,1.4966555316152543,-2.0220560763590883e-05,second,-1,0.3,-1,4,1,1.0,1,0.3,1,0.1,-1,14,3,434003,0
3281.912573795478,4044.7275890173955,1.0004956458924474,0.20256703883284263,1.5,1.0,0.0,0.0,-1.0000889005818406e-12,4048.390439931363,1.0009043176460612,3281.7654780682697,1.2897801854096542,0.0023994101684177505,1.49999999985,0.0,second,-1,0.3,-1,4,1,1.0,1,0.3,1,0.1,-1,14,4,434004,0
6109.257137544141,4505.04817079845,1.000060421087478,0.363714572963064,1.4998376512771097,0.9992222222222223,0.0,0.0,0.9275023636433377,4505.320180495188,1.000060421087478,6109.202676426325,9.410166061366908,0.0021928189003009644,1.4998376511271259,-1.1291688999933419e-06,second,-1,0.3,-1,4,1,1.0,1,0.3,1,0.1,-1,14,5,434005,0
4470.64287570886,3323.8990522371773,1.0000668931587868,0.3566347574726269,1.499854162447504,0.999,0.0,0.0,0.7543223147970594,3324.121401005408,1.0000668931587868,4470.551596485424,4.654275779867021,0.002881088789363601,1.4998541622975186,6.24056415044629e-07,second,-1,0.3,-1,4,1,1.0,1,0.3,1,0.1,-1,14,6,434006,0
5400.992453088351,4039.743799772444,1.0000690279008226,0.3528725739910811,1.4998430936483824,0.9991111111111112,0.0,0.0,0.6856694549300099,4040.0224858750666,1.0000690279008229,5401.010333431074,2.5968849792316178,0.002561613462251282,1.4998430934983982,8.440801401803207e-08,second,-1,0.3,-1,4,1,1.0,1,0.3,1,0.1,-1,14,7,434007,0
6285.721294517164,6326.3909754537835,1.00007561603422,0.3815653781010344,1.4996908491070173,0.9996777777777778,0.0,0.0,1.2765663030450203,6326.871803367725,1.0000756160342197,6284.878177001863,21.426426165335215,0.01015810738550368,1.4996908489570482,-2.7113406397215675e-07,second,-1,0.3,-1,4,1,1.0,1,0.3,1,0.5,1,15,0,435000,0
4796.463674481109,5050.277337121073,1.0000507560003478,0.3564780578708165,1.4997649045789285,0.9997888888888888,0.0,0.0,1.1474816420793528,5050.534536788114,1.0000507560003478,4795.015252807144,151.59684816787922,0.011624475988323325,1.499764904428952,1.2468418867362466e-07,second,-1,0.3,-1,4,1,1.0,1,0.3,1,0.5,1,15,1,435001,0
4637.55614567106,5310.495353104362,1.0000199812923585,0.31849551287946093,1.4997997646179884,0.9998777777777779,0.0,0.0,0.9662200284839113,5310.601987307167,1.0000199812923587,4636.700682261392,-63.18903121020412,0.010302799881158061,1.4997997644680083,1.6893020078129e-06,second,-1,0.3,-1,4,1,1.0,1,0.3,1,0.5,1,15,2,435002,0
4186.095067737974,4164.825937273643,1.0000807715865248,0.3900874329806508,1.4996991284277605,0.9996444444444444,0.0,0.0,1.324516843248432,4165.1627046812355,1.000080771586525,4186.556480881451,-32.79138020163191,0.009946173261755736,1.4996991282777907,-1.2081332697050025e-06,second,-1,0.3,-1,4,1,1.0,1,0.3,1,0.5,1,15,3,435003,0
5082.405562244364,5312.873122706541,1.0000333438979547,0.35820002551761987,1.4997151267691302,0.999688888888889,0.0,0.0,1.1541664189577638,5313.0508194784,1.0000333438979543,5083.227547766663,81.70916525988832,0.010346596003277229,1.4997151266191586,5.126735806111439e-07,second,-1,0.3,-1,4,1,1.0,1,0.3,1,0.5,1,15,4,435004,0
1765.297265122846,1853.7297986681124,1.0845025213470432,0.8635467365810521,0.9789462580943322,0.27301111111111115,0.6571159687237536,0.0,0.5164784746653974,2010.2007907511525,1.0845025213470432,1764.2989495303348,17.77013211118924,0.020973249670568093,0.9789462579964376,2.8486015516707742e-05,second,-1,0.3,-1,4,1,1.0,1,0.3,1,0.5,1,15,5,435005,0
6689.680619722513,6794.7926251026365,1.0000421704504039,0.3749020962211979,1.4997100476991865,0.9997444444444444,0.0,0.0,1.2426884111590444,6795.0785141598935,1.0000421704504037,6687.705194506079,118.3938058056192,0.009413645579985988,1.4997100475492156,1.3124054012198867e-06,second,-1,0.3,-1,4,1,1.0,1,0.3,1,0.5,1,15,6,435006,0
4086.0818105718104,4424.77344472648,1.000020269392,0.34738764549961126,1.4997641208992125,0.9998333333333334,0.0,0.0,1.109796569964582,4424.862850513644,1.000020269392,4084.6670308650746,25.613498090892335,0.009438869849595603,1.499764120749236,2.7634442554745686e-06,second,-1,0.3,-1,4,1,1.0,1,0.3,1,0.5,1,15,7,435007,0
5008.892965045974,4999.262408887343,1.0000315701664773,0.3899604515003656,1.499779445157673,0.9997,0.0,0.0,1.3203096541208936,4999.420223611024,1.0000315701664773,5007.304663531805,-166.1381623334928,0.010843997778929785,1.499779445007695,-8.53197520725931e-07,second,-1,3.0,1,2,-1,0.25,-1,0.0,-1,0.1,-1,16,0,436000,0
1189.8959415529107,1259.4519085554061,1.003857657109446,0.9393356373400843,0.9873319773238731,0.4847777777777778,0.5920644465093373,0.0,0.596687667878448,1264.1310611412066,1.003857657109446,1189.2738728209324,-141.47600481116046,0.06144891503299241,0.9873319772251399,-2.39413897617634e-05,second,-1,3.0,1,2,-1,0.25,-1,0.0,-1,0.1,-1,16,1,436001,0
1725.9479713652374,1652.7763714218302,1.1040973878133846,0.9428908080212803,0.9954057290065152,0.3880555555555556,0.6264193914278924,0.0,0.5009520372185111,1823.91800020454,1.1040973878133844,1727.5863200197848,-37.70312544254898,0.022520569976466252,0.9954057289069747,-7.777469514678427e-06,second,-1,3.0,1,2,-1,0.25,-1,0.0,-1,0.1,-1,16,2,436002,0
1827.8661414714381,1834.9597144563534,1.1043169508371935,0.8941650784637293,0.98446555612594,0.3365888888888889,0.6503513318449959,0.0,0.5031667833286526,2025.962860825463,1.1043169508371937,1829.046860381229,184.49725961554918,0.02176713949525219,0.9844655560274934,-3.0061307666877786e-05,second,-1,3.0,1,2,-1,0.25,-1,0.0,-1,0.1,-1,16,3,436003,0
1319.2345447954244,1460.7260869791376,1.0000000000000002,0.8523368970583793,1.0099187707261097,0.3469555555555556,0.5551228227651087,0.0,0.6455153785167066,1460.7260869791378,1.0000000000000002,1319.1866729768765,-14.905276958188551,0.013123408857068803,1.0099187706251178,-1.5741417001563085e-05,second,-1,3.0,1,2,-1,0.25,-1,0.0,-1,0.1,-1,16,4,436004,0
1833.644762900292,1915.1546045009995,1.0002138193176657,0.9569756105989587,0.9935721759626631,0.6251444444444444,0.6488636580953558,0.0,0.6543678118816593,1915.5564543809833,1.0002138193176657,1836.957247863228,18.592485491776642,0.052520467314957964,0.9935721758633059,6.368603079288029e-05,second,-1,3.0,1,2,-1,0.25,-1,0.0,-1,0.1,-1,16,5,436005,0
1875.4229781031315,1857.5199804184772,1.1072495598604515,0.905550740538363,0.9868332346623954,0.35752222222222224,0.6501138534824242,0.0,0.500688292178958,2056.33007665858,1.1072495598604515,1875.5261362628582,75.6877054465026,0.023200454532334453,0.9868332345637121,2.16595347492616e-05,second,-1,3.0,1,2,-1,0.25,-1,0.0,-1,0.1,-1,16,6,436006,0
1404.014545672285,1511.7572029300793,0.9999999999999999,0.874611235897007,1.0413951577327416,0.4268555555555556,0.49612000229462005,0.0,0.6823818778405784,1511.7572029300793,1.0000000000000002,1403.2861525707249,-8.550149613844951,0.011807057183556758,1.041395157628602,2.8644143851657493e-05,second,-1,3.0,1,2,-1,0.25,-1,0.0,-1,0.1,-1,16,7,436007,0
1754.4922815137047,1811.3683348542124,1.0000000000000002,0.9684351233131058,1.06894672805752,0.6927,0.5459015740188513,0.0,0.6604058949901999,1811.3683348542124,1.0,1756.993847782424,5.764291189991809,0.034214578870988104,1.0689467279506253,4.354810220474691e-05,second,-1,3.0,1,2,-1,0.25,-1,0.0,-1,0.5,1,17,0,437000,0
1789.5056371585317,1838.6024086447808,1.0,0.9721033438430509,1.0735230199516963,0.6934,0.5053166912264349,0.0,0.6598022182269005,1838.6024086447808,1.0000000000000002,1789.7354809812473,17.48001595327719,0.02714600285597398,1.073523019844344,8.780852049266978e-05,second,-1,3.0,1,2,-1,0.25,-1,0.0,-1,0.5,1,17,1,437001,0
1641.9227503910683,1694.0290122000872,1.0,0.9688041442020013,1.0703064544804095,0.7025888888888889,0.5370121266384348,0.0,0.6640277236529388,1694.0290122000872,1.0,1642.6161752962123,14.971261994979614,0.03341470100353433,1.070306454373379,-3.156614161058914e-05,second,-1,3.0,1,2,-1,0.25,-1,0.0,-1,0.5,1,17,2,437002,0
1614.863485141684,1662.366965439103,1.0,0.971008196397674,1.0704448161251425,0.6948777777777777,0.5479254638893485,0.0,0.6654070963351928,1662.366965439103,1.0,1614.2827197144131,-154.19460716519006,0.03263372068198679,1.070444816018098,-2.6101862393467384e-05,second,-1,3.0,1,2,-1,0.25,-1,0.0,-1,0.5,1,17,3,437003,0
1527.0897388777978,1588.1109426792445,1.0,0.9577018925402677,1.0705638608139798,0.6558333333333333,0.5759188996374981,0.0,0.662849322108461,1588.1109426792443,1.0,1528.0789176291382,88.95688851425984,0.03761530697069287,1.0705638607069234,3.499807158654637e-05,second,-1,3.0,1,2,-1,0.25,-1,0.0,-1,0.5,1,17,4,437004,0
1492.8092795756836,1536.51081331001,1.0,0.9643528501574544,1.0842006571445235,0.6018222222222223,0.46390868978873,0.0,0.6628893817848429,1536.5108133100102,1.0,1491.6878384199495,33.370340878281695,0.024391257817264922,1.0842006570361034,-1.90628121422693e-05,second,-1,3.0,1,2,-1,0.25,-1,0.0,-1,0.5,1,17,5,437005,0
1386.2271243646624,1434.7852407699497,1.0,0.9543190254130454,1.0894732446118103,0.5817444444444445,0.5011652376415703,0.0,0.6684165573464594,1434.7852407699497,1.0,1385.897118580095,3.2995894950145157,0.03337196209429612,1.089473244502863,3.409767241986373e-05,second,-1,3.0,1,2,-1,0.25,-1,0.0,-1,0.5,1,17,6,437006,0
1310.2833266475614,1362.8029031080189,1.0,0.9456484853296855,1.0912970315223336,0.5728888888888888,0.4738730147083887,0.0,0.6721758045614464,1362.802903108019,1.0,1311.477768358446,-64.58402004584195,0.030711685090011303,1.0912970314132038,-2.0655244797718715e-05,second,-1,3.0,1,2,-1,0.25,-1,0.0,-1,0.5,1,17,7,437007,0
1402.8878285390194,1425.7740676273602,1.0000000000000002,0.9758748734573497,1.012243437004791,0.35917777777777776,0.5538458673552563,7.777777777777778e-05,0.6527088349826461,1425.7740676273595,0.9999999999999997,1402.8358693627756,35.82440233028683,0.010275637772433819,1.0122434369035667,3.5132844986291284e-06,second,-1,3.0,1,2,-1,0.25,-1,0.3,1,0.1,-1,18,0,438000,0
